Geneid,Tissue_1,Tissue_2,Tissue_3,Tissue_4,Tissue_5
ID-2697,2320.79058,5759.804356,3395.636067,1956.478247,3075.254116
ID-2698,7.130405672,32.79157605,18.12061203,128.676508,16.03062407
ID-2699,631.9693402,656.1731,187.1834055,374.0123215,312.9728871
ID-2700,4.213968195,4.631543819,5.325325791,5.673350321,4.47476525
ID-2701,1387.576944,1790.420053,921.7351317,1198.910085,1060.425782
ID-2702,2532.890373,2013.500655,1888.149743,2332.733566,989.4125103
ID-2703,22.93292635,22.59959971,0,0,6.444744137
ID-2704,0,0,0,0,0
ID-2705,5043.969746,3429.907768,1527.416589,2874.761373,1622.822378
ID-2706,412.6355995,580.3659762,334.7762386,831.808225,489.9771227
ID-2707,122.1573723,124.9472122,50.81061269,98.32048045,75.64796221
ID-2708,27.91178536,1789.729704,1409.19549,396.0130463,213.3549506
ID-2709,5237.091288,12647.67562,13463.67968,13580.8345,8656.192254
ID-2710,2185.692164,4569.154785,3317.959564,3017.242257,3968.581371
ID-2711,24.24337928,91.58218741,313.1845778,214.9785108,255.4880711
ID-2712,0,0,0,0,0
ID-2713,3753.061601,12126.82931,77131.08203,19325.43666,39943.13606
ID-2714,13470.22762,20385.88522,14765.02702,42300.0602,10750.37028
ID-2715,10313.2405,14698.82397,4878.219762,23011.46397,5754.493084
ID-2716,1.438258557,5.270059741,4.813657017,2.924798926,3.916808295
ID-2717,690.2126266,1605.808374,3604.649509,1394.911626,3181.779799
ID-2718,1.394492342,13.70240348,7.704011544,16.78940627,5.247895976
ID-2719,3992.501778,809.7793413,809.5780804,361.2750597,647.5950266
ID-2720,181.0862172,360.3074393,1463.86554,1049.595553,913.1102119
ID-2721,866.8053068,2628.697118,1685.425201,1743.367778,1348.507152
ID-2722,4.933245785,116.6770032,242.3807446,159.6331659,144.1824153
ID-2723,5.370368829,56.4513208,0,233.9317573,0
ID-2724,373.522265,451.657557,131.6308609,437.7680289,388.6481135
ID-2725,318.1943531,439.2083823,103.4613732,420.0138369,339.6184865
ID-2726,6600.096204,9910.677794,2323.421609,9638.45807,8581.821292
ID-2727,27592.95504,44582.4306,18033.29667,45155.51292,39402.51302
ID-2728,80.92804357,174.0038544,91.40609303,250.274141,107.5117432
ID-2729,38.03193312,44.15018987,41.2878697,166.814895,20.7533101
ID-2730,1258.147787,929.0946549,264.3804237,564.4323878,367.2763383
ID-2731,597.2580091,1731.904599,1095.622636,1860.876839,1921.534878
ID-2732,2895.175781,2911.163252,2695.441039,3182.77152,2896.793142
ID-2733,860.9964849,262.3326084,591.9399928,993.9150965,2938.613775
ID-2734,10.78624926,222.0378751,402.0318838,407.1998555,60.62428806
ID-2735,4643.28056,11729.82002,18848.12104,20915.3557,17480.11533
ID-2736,143.7006756,179.8247719,139.1195375,655.763539,269.2239889
ID-2737,557.8221993,531.6486081,352.7367285,352.0115967,198.7129442
ID-2738,78.81202728,48.39034661,26.20567677,22.91742166,23.18317682
ID-2739,3948.87351,4488.241871,1824.606242,7496.041821,3089.731522
ID-2740,120.622696,87.44420281,84.56285612,227.7722096,65.45838162
ID-2741,124.5531413,562.5710754,547.3311467,1172.295501,367.5277941
ID-2742,6.454347221,26.224972,28.02730435,29.16540402,13.99724938
ID-2743,276.1686838,525.9026348,400.078041,672.4749842,431.9194561
ID-2744,2717.551773,5966.294324,2810.381768,13357.41302,6444.744137
ID-2745,16121.84722,1386.731361,320.77976,672.0221391,807.9898227
ID-2746,800.9378109,771.0617323,369.4685536,503.343685,503.6537427
ID-2747,294.3838913,278.7283965,234.70507,274.7845627,131.3938652
ID-2748,53.87417619,345.0923004,296.6411302,167.6245698,317.9407107
ID-2749,2049.733905,1618.639604,1030.546132,1094.204722,1154.929208
ID-2750,313.1436491,205.7281021,2789.567551,905.1726772,1004.919746
ID-2751,244.2704125,295.6210265,185.1414047,244.0080386,202.3259068
ID-2752,553.6064355,924.5624858,534.7053768,476.5035028,383.8552483
ID-2753,853.8215142,1135.818216,682.8450632,679.8223961,512.6793961
ID-2754,2017.310605,4022.433329,1536.22522,2386.43156,1514.893975
ID-2755,161.6225286,337.5078542,312.9400934,251.4368548,178.4361132
ID-2756,323.8967609,527.4859976,340.0699805,516.6621822,246.147647
ID-2757,8297.29656,15776.02724,14211.39199,13977.37476,24669.92815
ID-2758,5124.927407,5267.562739,6031.537629,7067.015424,6766.607735
ID-2759,185.0491983,332.1019192,313.512291,567.3378393,131.9115715
ID-2760,567.8545379,1620.912829,1747.198704,885.4445547,2384.555331
ID-2761,5.237767129,75.70400891,26.62163989,1075.59099,0
ID-2762,3.179459578,4.960973801,5.891674402,18.05399056,2.792219357
ID-2763,459.1384388,1234.071017,612.417097,1129.436311,722.1388789
ID-2764,474.1719772,1475.620922,1049.988797,1858.414165,1659.837534
ID-2765,2435.561715,887.8015591,958.379036,4468.591658,4848.595839
ID-2766,32.63531827,103.6297884,50.68350671,91.38762606,27.51409997
ID-2767,0,0,0,0,0
ID-2768,17.2463064,244.7371286,707.0967278,412.1111376,608.7401413
ID-2769,82.69457764,261.4062927,164.4675888,164.0732018,79.48517768
ID-2770,264.3111739,706.5094113,320.9544766,343.0701256,216.7777573
ID-2771,23.90192324,251.248132,80.98977769,37.18432359,67.17057269
ID-2772,0,0,0,0,0
ID-2773,0,0,0,0,0
ID-2774,841.9912113,2101.183296,906.774011,1210.378336,550.2819993
ID-2775,115.7070375,2083.424378,1132.62977,970.6986454,573.256736
ID-2776,4341.717342,156.2962971,161.2226416,113.4990662,80.22802981
ID-2777,11.27128783,17.89248426,13.92226813,15.8547128,12.52276439
ID-2778,1099.980902,2554.93668,1696.148635,2342.188096,2178.977185
ID-2779,4603.355947,9070.99761,2195.470343,6795.978989,6978.474171
ID-2780,36.21724344,108.7720572,210.375886,218.9340418,209.37559
ID-2781,929.8830411,847.639781,3219.759707,1056.03479,2606.678293
ID-2782,479.5266113,1029.479595,567.3163259,807.1990062,617.6089668
ID-2783,0,0,0,0,0
ID-2784,2378.881592,119.4550271,77.01260111,100.5747419,68.1301523
ID-2785,9827.838138,1872.398993,3166.878962,1146.108346,10001.10559
ID-2786,4561.758799,3825.483313,7141.682312,6617.172125,7298.051911
ID-2787,723.033178,730.1898837,263.2167775,587.5123128,322.4187489
ID-2788,3.77191827,8.275182089,6.15874648,6.169366381,5.725955893
ID-2789,292.1128488,1361.656756,2309.536366,2068.789466,1563.64284
ID-2790,0,0,0,0,0
ID-2791,0,0,0,0,0
ID-2792,12.8563375,11.26175339,14.52089449,16.00052712,33.72098447
ID-2793,4.739766498,7.399287119,7.136209291,8.446466745,4.765531399
ID-2794,60.60844821,139.3641982,154.0252022,136.7187898,80.90455586
ID-2795,20.39707392,80.40242206,34.5569364,86.31053572,27.51409997
ID-2796,3400.702149,3998.010437,2510.129467,5581.308871,3230.327299
ID-2797,801.8963917,1286.438753,2203.745201,1624.668908,1425.492417
ID-2798,3657.406358,3729.193718,3655.885547,4733.949059,5591.37112
ID-2799,271.9609856,242.9939867,251.8816697,410.6801961,252.7221034
ID-2800,1074.525479,4991.061753,4950.878618,4372.18142,4501.683895
ID-2801,392.8325347,227.1120267,168.6037193,78.22479926,217.8482648
ID-2802,462.82815,360.3761086,326.7201259,266.675452,279.4024428
ID-2803,9.384450689,17.94390777,10.52103318,15.11165261,9.409071085
ID-2804,142.5788905,173.634083,106.0501392,90.88824012,50.81839229
ID-2805,64.81736823,1594.945824,279.5272188,366.6787465,211.9604738
ID-2806,2.139953702,3.77102277,4.129815356,3.326210503,2.08150448
ID-2807,1264.920762,422.5660134,222.7343871,244.4524977,194.8858801
ID-2808,3.443527128,4.660918814,5.166305922,10.61095,2.238581183
ID-2809,117.1461798,208.006266,284.2952737,208.842701,160.1567013
ID-2810,0,0,0,0,0
ID-2811,0,0,0,0,0
ID-2812,0,0,0,0,0
ID-2813,454.8757763,1149.395449,370.5073593,1442.521749,914.4892608
ID-2814,461.5566441,1451.838021,631.8982655,1862.566855,1215.86118
ID-2815,6399.994223,18271.53595,8854.810562,10459.23819,11973.51187
ID-2816,311.1233675,402.6076838,175.7028233,639.487734,445.116995
ID-2817,1134.724836,889.2763125,507.7127036,1340.996559,745.6466668
ID-2818,123.6030558,250.1971433,73.57634332,278.560358,63.83848916
ID-2819,9550.544584,1903.611715,2768.650549,1400.223907,2617.711852
ID-2820,1896.309781,2348.075582,544.5335432,1416.04665,2109.970171
ID-2821,83.33661629,154.2960766,57.75945083,42.42996924,136.2603046
ID-2822,407.288772,330.0144214,460.0219373,270.3449062,255.6243314
ID-2823,71.97253225,99.54585588,211.7846531,70.7166154,97.93709393
ID-2824,2463.440153,6683.487356,3137.918457,18315.95824,5815.238161
ID-2825,3226.817094,10790.00504,10007.68878,27411.21073,9354.793989
ID-2826,33700.10641,13037.83275,6855.270941,2151.473863,45078.77286
ID-2827,6206.023197,926.9339696,384.4660086,313.1265947,510.1839312
ID-2828,0,0,0,0,0
ID-2829,0,0,0,0,0
ID-2830,15.90971766,111.4913586,80.86323117,13.20043488,29.80694163
ID-2831,1304.918256,3302.509182,1590.037946,2176.071689,1900.418339
ID-2832,151.1423177,494.7429037,395.3313524,135.3044575,393.4516295
ID-2833,15.427605,4192.750788,749.2781554,451.2148648,953.8221322
ID-2834,0,0,0,0,0
ID-2835,33.49715098,31.84609003,37.57589592,32.72541117,26.60215324
ID-2836,975.2506222,1224.669964,1103.222011,4359.001519,1425.8931
ID-2837,1604.806303,345.3808391,1078.176416,1767.710409,606.5064645
ID-2838,357.9686472,1506.875393,370.6231428,495.0163078,819.6908949
ID-2839,334.5783442,1663.306041,701.2529532,759.8299099,891.7849204
ID-2840,385.690125,380.084177,247.3738096,164.5768504,253.9396586
ID-2841,95.63218263,57.11647468,67.75425562,111.4462944,49.84111551
ID-2842,763.2876447,395.6947771,266.3352455,337.0825334,355.5542323
ID-2843,208.2253435,153.8991146,171.9790601,90.7023746,96.55254712
ID-2844,1071.080445,1800.311282,1543.618693,2189.973786,1970.189978
ID-2845,117.0370034,161.4702435,173.4996531,72.82998552,378.239811
ID-2846,0,0,0,0,0
ID-2847,0,0,0,0,0
ID-2848,144.5425453,403.29156,672.6792919,304.2623896,502.4867384
ID-2849,12.8563375,675.7052035,392.0641511,384.0126509,202.3259068
ID-2850,0,348.4104956,190.9270736,206.2567949,141.5829727
ID-2851,83.05602162,91.43471207,627.5100831,396.711482,625.7880656
ID-2852,53.03239219,88.26399221,71.8784277,145.2047836,75.5109188
ID-2853,834.3763037,1300.732517,690.0329059,950.431311,836.1840692
ID-2854,387.3670386,974.337525,393.7687778,523.4259394,439.5875914
ID-2855,101.9853696,375.2113029,407.7718495,274.1628782,247.6268997
ID-2856,1361.669803,2203.28161,1903.066943,1790.230406,2039.362559
ID-2857,2363.72948,4088.016481,6720.062526,2908.286287,6457.224435
ID-2858,22612.52437,23977.04964,35864.85686,19287.80783,23648.21079
ID-2859,1647.847085,4774.738618,2406.364754,4698.589573,1741.762154
ID-2860,0,0,0,0,0
ID-2861,704.0896324,5168.336117,3968.606806,7136.660642,3805.141485
ID-2862,428.2997007,1263.568731,869.386697,296.6954886,1249.052792
ID-2863,32.22856439,63.31739501,54.4384926,61.96710695,69.70138534
ID-2864,17.37779383,11.7227442,7.501294178,13.19192544,7.652579262
ID-2865,4.285445833,33.78526018,36.30223621,5.33350904,77.07653594
ID-2866,171.8518025,1749.990945,682.3901364,320.8206957,1503.175386
ID-2867,4.212315358,11.32901642,7.359565976,5.242493528,5.47493312
ID-2868,294.2924299,433.7956029,205.0053748,620.978204,277.0786123
ID-2869,140.3682648,176.1480572,120.2427229,329.7655106,132.9677694
ID-2870,0,0,0,0,0
ID-2871,5.582357072,12.22492967,0,9.26346307,12.55029121
ID-2872,0,0,0,0,0
ID-2873,138.3115869,122.5179765,118.4809248,322.9996519,144.9949395
ID-2874,429.3706934,3076.086881,1948.511594,3511.63376,591.8293953
ID-2875,34.42453528,55.01218351,31.52562619,36.47488584,22.48593842
ID-2876,3512.470999,8694.597421,4468.720854,6049.687673,7723.001683
ID-2877,469.5683658,817.2424828,1144.472053,815.0948136,1027.905405
ID-2878,758.009659,929.0946549,373.7678241,316.810437,629.5226073
ID-2879,3249.439303,2761.945019,8102.659123,5718.18838,5034.663414
ID-2880,228.0392864,836.1851894,2228.231259,1570.85175,1216.123219
ID-2881,85.55576735,117.0410242,90.36407312,167.8064216,127.825557
ID-2882,7.07171068,6.764096165,7.935445243,5.636853848,5.759598615
ID-2883,0,0,0,0,0
ID-2884,0,0,0,0,0
ID-2885,1862.332318,9940.106191,5190.182572,7316.812474,4515.171002
ID-2886,1429.349237,9071.945666,9369.866468,8020.835667,5052.986296
ID-2887,905.4112627,988.8984487,930.8394086,1175.395044,1640.866427
ID-2888,676.0774642,758.8605375,431.2705662,793.7293744,1009.205353
ID-2889,0,704.5634466,698.8180471,139.3379237,755.109188
ID-2890,6375.431529,8210.162971,31259.78152,10650.14678,24046.69947
ID-2891,3.626146474,8204.620491,153.586384,58.66859945,97.827911
ID-2892,76.95863424,28.52104522,46.80455757,31.92663319,17.74552804
ID-2893,1986.53102,3744.797985,1860.382835,2410.244109,1531.72613
ID-2894,709.8181723,1833.175223,877.7461844,1045.880609,1476.590032
ID-2895,0,0,0,0,0
ID-2896,3244.572261,4942.783564,1601.862103,2142.242003,4101.435168
ID-2897,2495.641985,4590.820648,1437.568554,1770.411266,2903.546785
ID-2898,2315.242722,2524.482905,1211.664924,1086.207213,2152.912813
ID-2899,0,0,0,0,0
ID-2900,74.86925956,0,21.14071403,7.764961691,7.013398031
ID-2901,469.7154736,716.7301623,295.2149709,198.0065231,391.7483757
ID-2902,53.03239219,3648.808099,1192.52846,552.0181857,1409.055423
ID-2903,14.38166568,103.9326224,48.73113743,205.8372896,96.9988609
ID-2904,14707.6501,16813.9587,25431.27228,25103.45558,19666.90396
ID-2905,453.0224688,1138.534636,2357.368773,944.1666978,3087.797072
ID-2906,418.4869043,273.0400618,166.2494246,488.5058893,369.8493982
ID-2907,1227.780231,1047.343065,631.6589101,1280.04217,932.1443565
ID-2908,13.11158601,16.75815982,25.44488263,40.49880563,12.773606
ID-2909,9.642253125,25.33894513,40.84001574,12.00039534,21.67777573
ID-2910,1662.822103,260.7459193,98.54300572,29.80743359,134.6119945
ID-2911,2480.284188,1114.913586,1745.618958,1914.788356,2143.479407
ID-2912,132.5809805,29.03420796,14.97467244,27.50090599,44.71041245
ID-2913,0,0,0,0,0
ID-2914,9454.614879,1769.925318,3877.841175,5203.611428,3939.285406
ID-2915,302.8670721,273.8949561,178.6573637,248.7480791,345.9672763
ID-2916,145.5791158,333.3810232,394.6266619,196.7123628,364.6966976
ID-2917,88.68384551,124.7983917,188.2751074,136.6032099,131.6889912
ID-2918,1049.934229,1554.121968,595.3566739,1029.367245,804.4863438
ID-2919,302.0149792,779.4946681,645.6875709,384.826237,262.7052483
ID-2920,2574.156564,4497.2357,7228.223909,6324.343181,2952.561769
ID-2921,41.39113536,31.72518334,70.12529532,42.9282435,69.79186333
ID-2922,1765.127523,8017.742762,5182.345899,8852.439783,9090.749211
ID-2923,73.25988304,305.6158577,192.4334527,346.7898933,361.432334
ID-2924,2690.225565,639.6870095,579.7091583,518.9136468,940.1177912
ID-2925,2234.130564,1885.86447,718.784277,578.572252,1653.968165
ID-2926,355.086452,860.4224412,585.9654432,292.7052951,440.6243546
ID-2927,476.6368088,901.5659243,647.7932373,312.899197,565.2279302
ID-2928,820.4216433,3606.856203,1794.580612,7602.051766,4832.27769
ID-2929,408.1887156,244.9431363,76.23469605,168.0055348,198.7129442
ID-2930,842.186049,2229.827172,922.6186242,496.4939684,3089.244816
ID-2931,991.6626181,1991.888297,1387.89647,1461.706691,1072.080567
ID-2932,571.3812577,359.6495438,179.6960693,157.5535775,2253.789393
ID-2933,0,0,0,0,0
ID-2934,11.78497604,1339.444794,229.611644,154.0050735,377.554594
ID-2935,4294.016725,7871.965621,9126.382184,4736.156028,11922.77665
ID-2936,0,50.10847577,88.83850615,136.4539335,37.50985913
ID-2937,1528.679749,1982.068597,986.9022216,3306.39464,1794.094011
ID-2938,0,0,0,0,0
ID-2939,19.28450625,12.66947257,16.3360063,24.00079068,14.45185049
ID-2940,9163.420146,2271.541626,836.136812,294.5403156,3169.674228
ID-2941,0,0,0,0,0
ID-2942,14997.06719,3772.556436,674.2085079,556.6695017,5205.354892
ID-2943,1115.195447,294.6557334,41.07338726,52.8017395,286.1466397
ID-2944,21669.18074,5028.565728,900.9419363,379.7385375,5572.673142
ID-2945,30770.29837,8608.170012,4502.152681,6221.600313,21338.99747
ID-2946,141.4197125,45.50667697,24.4484448,25.14368548,126.5274257
ID-2947,9194.806664,3281.695049,2926.478842,2539.512233,8226.71589
ID-2948,109.9716727,115.5981344,49.03030539,52.58563415,55.95409507
ID-2949,27.10148269,47.26281829,43.18379445,63.05952517,23.98149492
ID-2950,322.2737679,182.24549,117.4935837,167.5439811,105.4707165
ID-2951,4.611512364,145.4235112,191.4153781,60.26285486,33.69480358
ID-2952,461.9710608,328.2801114,135.7703634,146.6714986,90.08320137
ID-2953,20.20281607,30.27125442,12.61025047,26.02592005,27.88953603
ID-2954,7.61678369,2.425596546,3.620295602,5.181758637,4.174344062
ID-2955,1943.510906,4406.56322,2156.352831,2740.661717,2475.395534
ID-2956,125.1020534,264.4346325,175.0884777,162.4668908,171.1988442
ID-2957,89.90519308,854.7181221,1182.590638,1090.468038,1176.200766
ID-2958,5148.441966,23716.66564,31895.70539,32251.87332,31284.62939
ID-2959,5600.220615,20511.55123,32621.74796,30622.30113,33393.55742
ID-2960,8.004889386,65.73782935,50.85737809,14.94388854,8.998322002
ID-2961,102.136459,61.93964366,199.6622992,161.3386485,61.82180486
ID-2962,12298.07577,421.6660357,165.8732947,176.0057983,489.139555
ID-2963,14379.78726,493.7474452,372.5942987,372.8449361,696.8741292
ID-2964,4461.791929,8018.086871,15561.6796,10058.73137,12654.04029
ID-2965,17.49522216,74.71070421,140.7927965,97.98260938,39.33287143
ID-2966,0,0,0,0,0
ID-2967,0,0,0,0,0
ID-2968,122.677341,40.29808142,95.26056683,216.2962823,120.6642456
ID-2969,4867.615997,3329.808879,6668.007713,15336.07666,7362.314583
ID-2970,137.5975581,180.7967977,407.9586437,392.4453612,206.2318124
ID-2971,971.1956159,147.7596319,95.26056683,120.8714519,229.8366584
ID-2972,12.71621393,1499.209413,1989.876909,2635.770757,714.7168566
ID-2973,554.8004106,986.2697105,580.5565314,203.0836135,434.111355
ID-2974,503.8077258,1004.583596,411.803492,170.5056171,462.0075953
ID-2975,15331.25664,314.1054622,3462.605027,7101.833963,1167.514975
ID-2976,10137.37724,177.8373263,813.4889622,3925.727785,589.0035802
ID-2977,0,0,0,0,0
ID-2978,468.8326858,564.9108475,256.7577074,705.0318226,338.8938235
ID-2979,0,0,0,0,0
ID-2980,1957.652877,2516.519237,1191.12823,3678.521185,1435.275208
ID-2981,2459.749606,1058.541551,1066.062074,1453.531031,1323.562172
ID-2982,91.84991636,614.9265654,503.8900086,517.1304384,408.0785411
ID-2983,7762.097611,7930.428811,14513.1921,4540.949597,22273.82031
ID-2984,279.2132785,748.0403119,1511.290018,455.809888,770.3947991
ID-2985,172.3552746,165.4949854,138.5157201,101.7533522,131.6473255
ID-2986,7.443142763,0,12.61025047,55.58077842,0
ID-2987,3.179148675,21.97266015,36.10494145,25.42112733,75.92457684
ID-2988,0,0,0,0,0
ID-2989,19.65679401,101.160113,55.50457738,68.29568623,76.4162519
ID-2990,82.49483229,213.6917706,183.6893152,129.0709188,204.0119561
ID-2991,40.27776622,52.92311325,22.74633788,46.78635146,15.09212234
ID-2992,13.27386273,8.20276791,6.356668324,5.886044088,3.579668377
ID-2993,2302.570046,70.94904637,26.13761007,144.0047441,69.36888234
ID-2994,0,0,0,0,0
ID-2995,2240.469602,8418.223929,4312.705662,7653.285838,4185.028569
ID-2996,1396.295896,4551.38774,2247.338183,3656.019178,2740.729418
ID-2997,1026.433397,14272.09273,20450.57201,19775.10308,15717.55288
ID-2998,556.8401179,7955.372982,5817.660242,8343.774877,8793.047781
ID-2999,2000.716775,4089.97247,6484.190794,4874.434268,7123.545293
